uid17	82,94,52,44,9,0,47,8,11,7,88,55,58,27,60,17,80,10,62,36,32,51,29,49,53,4,3,28,12,30,87,68,24,6,86,20,65,66,46,43,22,2,25,31,41,50,63,5,39,33,57,40,109,37,42,1,56,18,61,38,45,14,26
uid29	82,77,52,44,34,76,69,54,55,58,75,27,13,72,80,51,62,32,81,29,79,49,53,4,3,28,30,68,24,108,6,48,65,66,46,78,43,22,2,25,31,50,63,41,5,57,33,39,40,37,42,1,71,56,61,70,38,60,47,26,73
uid230	0,9,8,7,21,27,13,17,93,10,36,81,32,29,3,4,28,16,12,30,84,24,6,20,25,31,41,5,39,40,37,42,1,18,38,45,14,26
uid164	82,59,76,11,88,21,27,13,72,81,79,16,12,68,24,6,66,22,33,56,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,44,9,34,8,69,7,55,58,75,10,62,36,93,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,77,52,0,17,15,51,32,29,28,30,87,20,65,46,25,39,40,71,89,61,38,45,53
uid221	5,4,7,17,39,6,1,8,3
uid172	94,44,0,9,34,8,11,7,88,21,27,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,90,2,22,41,25,31,5,39,33,40,37,109,42,1,18,89,38,45,14,26
uid4	82,0,44,9,8,11,7,88,27,13,15,80,10,93,32,81,29,3,4,28,16,30,12,87,24,6,86,20,46,22,2,41,25,31,5,39,33,40,37,42,1,18,85,14,26
uid466	44,27,32,29,28,3,30,24,6,41,25,31,33,40,37,42,1,38,45,26
uid65	24,27,36,32,37,29,44,40,30,38,28,45,25,31,26
uid142	82,59,76,11,88,21,27,13,72,81,79,49,16,12,68,24,6,66,22,33,56,47,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,67,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,108,90,41,63,5,57,37,42,1,18,70,77,52,0,17,15,51,32,29,28,30,87,20,65,46,25,39,40,71,89,61,38,45,53
uid111	35,94,44,0,9,8,11,7,27,15,80,10,36,32,81,29,91,28,3,4,30,84,92,24,6,46,90,2,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid3	82,35,94,44,0,9,8,11,7,88,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,90,2,41,25,31,5,39,33,40,37,96,42,1,18,89,38,45,14,26
uid21	59,11,88,27,13,72,81,16,12,68,24,6,22,33,56,85,26,54,80,91,86,43,2,31,50,60,14,73,67,44,9,34,8,69,7,55,58,75,10,36,3,4,64,92,108,90,41,63,5,57,37,42,1,18,70,35,52,0,17,15,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid131	82,0,9,44,47,8,11,7,88,27,13,17,15,80,10,36,32,81,29,49,91,28,3,4,16,30,12,84,87,92,24,6,48,86,85,20,46,43,90,22,2,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid448	44,9,0,8,7,88,27,10,32,29,4,3,28,16,30,12,84,87,24,6,86,85,46,25,41,31,5,33,40,37,42,1,38,45,14,26
uid132	44,9,0,8,11,7,27,15,80,10,36,32,81,29,91,28,3,4,16,30,84,92,24,6,46,90,2,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid71	24,27,36,29,25,31,26
uid469	94,0,9,34,8,7,88,21,27,13,17,80,10,81,32,29,3,4,28,16,12,30,87,24,6,86,22,41,25,31,5,33,40,1,85,14,26
uid216	5,4,7,17,39,6,22,1,8,3,25
uid316	82,0,44,8,11,7,27,13,17,80,93,10,81,32,29,3,4,28,12,30,24,6,20,46,43,25,31,41,5,39,33,40,37,42,1,18,45,26
uid401	82,0,9,8,7,27,13,10,81,29,4,28,3,16,30,87,24,6,46,22,2,25,41,31,5,33,40,42,1,38,85,14,26
uid169	59,11,88,21,27,13,72,81,49,16,12,68,24,6,66,22,33,56,85,26,54,80,91,23,84,86,43,2,31,50,60,14,73,94,67,44,9,34,8,69,7,55,58,75,10,62,36,3,4,92,90,41,63,5,57,37,42,1,18,70,35,52,0,17,15,51,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid228	0,9,8,11,7,27,15,80,10,36,81,32,29,91,23,28,3,4,30,84,92,24,6,46,90,2,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid303	44,9,8,11,7,88,27,10,32,29,3,28,4,30,87,24,6,86,85,46,2,25,41,31,5,33,40,109,42,1,38,45,14,26
uid559	82,0,9,44,11,7,88,27,13,15,80,10,36,32,81,29,91,28,3,4,30,84,87,92,24,6,86,85,46,90,2,25,41,31,33,40,37,42,1,89,38,45,14,26
uid227	59,52,44,0,9,67,8,11,7,54,55,58,27,60,15,80,10,62,81,32,29,91,53,28,3,4,30,68,92,24,108,6,48,65,66,46,43,90,2,25,41,31,50,63,5,57,33,39,40,37,42,1,56,89,61,38,70,45,14,26
uid391	0,9,27,15,80,10,36,32,81,29,91,3,28,4,30,84,92,24,6,90,25,31,5,33,37,1,89,38,14,26
uid62	24,27,36,32,37,29,28,25,31,26
uid233	82,35,94,44,9,8,7,27,17,15,80,10,36,32,29,4,3,28,24,6,20,22,2,25,31,5,39,37,1,18,38,45,14,26
uid324	17,4,24,33,6,36,29,8,3,25,31,27
uid194	82,104,59,76,11,88,27,13,72,81,79,49,16,12,68,24,6,66,106,22,97,33,56,47,85,26,54,99,103,102,80,91,84,86,78,43,2,31,50,105,60,14,73,94,67,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,107,90,41,63,5,57,37,42,1,18,70,77,52,0,98,83,17,15,51,32,29,28,101,30,87,48,100,20,65,46,25,39,40,109,71,89,61,38,45,53
uid98	82,94,0,9,44,8,11,7,88,21,27,13,17,15,80,10,36,32,81,29,91,28,3,4,16,30,12,87,92,24,6,86,85,20,46,43,90,2,41,25,31,5,39,33,40,37,109,42,1,18,89,38,45,14,26
uid321	27,32,29,4,3,28,30,84,24,6,46,25,41,31,5,33,40,42,1,26
uid247	59,52,44,67,34,8,69,7,54,55,58,75,27,60,17,72,32,29,53,4,3,28,64,30,68,24,108,6,65,66,46,14,43,22,41,25,31,50,63,5,39,33,57,40,37,42,1,71,56,61,70,38,45,47,26,73
uid519	35,24,27,36,32,37,29,28,25,31,26
uid509	0,9,8,7,21,27,13,17,10,32,29,23,4,3,28,16,12,30,24,6,25,31,5,39,33,1,14,26
uid314	94,77,52,34,76,8,11,69,7,55,58,54,75,27,17,72,80,36,32,29,79,53,4,3,28,64,30,68,24,108,6,65,66,46,78,43,22,2,41,25,31,50,63,5,39,33,57,40,37,42,1,71,56,61,70,38,14,26,73
uid220	7,4,5,17,39,10,6,22,1,9,8,3
uid127	94,44,0,9,34,8,11,7,21,88,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid330	5,4,92,17,10,94,6,81,0,1,9,8,3,7,14,13
uid126	82,76,11,88,21,27,13,72,81,79,16,12,68,24,6,66,22,33,56,85,26,54,80,91,23,84,86,78,43,2,31,50,60,14,73,67,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,90,41,63,5,57,37,42,1,18,70,77,52,0,17,15,51,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid306	94,9,8,7,27,13,17,93,10,81,32,29,4,3,30,84,24,6,46,25,31,41,5,33,40,37,42,1,38,26
uid359	0,9,8,11,7,27,17,10,32,29,4,3,28,16,12,30,24,6,2,25,31,5,33,1,18,26
uid42	59,76,11,88,27,72,81,79,49,16,12,68,24,6,66,22,33,56,47,85,26,54,80,91,86,78,43,2,31,50,60,14,73,94,44,9,34,8,69,7,55,58,75,10,62,36,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,77,52,0,83,17,15,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid160	35,24,27,36,32,37,29,40,42,41,38,28,45,25,31,26
uid358	44,9,8,7,27,13,17,10,36,32,29,4,3,28,30,24,6,46,41,25,31,5,33,40,37,42,1,45,14,26
uid393	59,67,44,9,8,11,7,54,55,58,27,60,17,10,62,36,32,29,49,53,4,28,3,30,68,24,6,48,65,66,46,43,22,2,25,41,31,50,63,5,39,33,57,40,37,42,1,56,61,38,45,47,26
uid296	94,44,0,9,8,11,7,88,27,13,17,15,10,32,29,4,3,28,12,30,87,24,6,86,46,22,2,41,31,25,5,39,33,40,42,1,85,14,26
uid219	9,8,7,13,17,10,32,29,4,28,3,30,24,6,46,22,25,31,5,39,33,1,26
uid192	52,44,0,9,8,11,7,88,27,13,17,15,80,10,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,90,2,22,41,25,31,50,5,39,33,40,37,42,1,18,89,38,45,14,26
uid55	35,44,0,9,8,11,7,88,27,15,80,10,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,46,90,2,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid147	94,44,0,9,8,7,27,15,80,10,36,32,81,29,91,28,3,4,16,30,84,92,24,6,90,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid412	24,27,36,32,37,29,42,40,41,30,38,28,45,25,31,26
uid353	82,94,44,9,0,34,8,11,7,88,21,27,13,17,15,80,10,93,32,81,29,4,28,3,16,30,12,84,87,24,6,86,85,20,46,22,2,41,25,31,5,33,40,37,109,42,1,96,38,45,14,26
uid414	94,0,44,8,11,7,27,17,80,10,36,32,29,4,3,28,30,84,24,6,20,46,22,25,31,41,5,39,33,40,37,42,1,18,38,45,26
uid555	82,44,11,7,88,27,13,93,81,32,29,3,28,30,87,24,6,86,2,25,41,31,33,40,37,42,1,85,14,26
uid203	24,36,29,25,31,26
uid547	44,9,0,8,11,7,88,27,10,32,29,4,28,3,30,12,87,24,6,86,46,22,2,25,41,31,5,33,40,42,1,85,14,26
uid191	35,94,44,0,9,8,11,7,88,27,13,15,80,10,93,36,32,81,29,91,28,3,4,30,84,87,92,24,6,86,85,46,90,2,22,41,25,31,5,33,40,37,109,42,1,89,38,45,14,26
uid279	84,24,33,26,32,29,37,30,25,31,27
uid570	104,102,105,100,101,107,98,106,99,103,97
uid458	44,9,0,8,11,7,27,13,17,10,93,32,81,29,3,28,4,16,30,12,87,24,6,86,85,46,2,41,25,31,5,33,40,42,1,45,14,26
uid2	59,77,52,0,67,34,76,8,44,11,7,55,58,54,75,88,27,13,17,72,80,51,62,36,32,81,29,79,53,4,28,3,30,68,87,24,6,86,85,65,78,46,43,2,41,25,31,50,63,5,39,33,57,40,37,42,1,71,56,61,70,38,60,26,73
uid153	82,35,94,44,0,9,8,11,7,88,21,27,13,17,15,80,10,93,36,32,81,29,49,91,28,3,4,16,30,12,87,92,24,6,48,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,109,42,1,18,89,38,45,14,26
uid405	82,0,9,8,7,21,17,10,81,4,3,12,6,20,5,39,1,18,14
uid367	0,9,44,8,11,7,27,13,15,80,10,36,81,32,29,91,4,3,28,30,84,92,24,6,90,2,25,31,41,5,40,37,42,1,89,38,45,14,26
uid407	94,0,9,8,7,21,17,10,4,3,16,12,6,20,22,5,39,1,18,14
uid185	59,76,11,88,27,72,81,79,16,12,68,24,6,66,22,33,56,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,67,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,108,90,41,63,5,37,42,1,18,70,77,52,0,17,15,32,29,28,30,87,20,65,46,25,39,40,71,89,61,38,45,53
uid566	24,33,27,32,37,29,83,28,25,31,26
uid186	82,94,44,0,9,34,8,83,11,7,21,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,90,2,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid309	0,9,13,15,80,10,32,29,28,3,4,30,84,92,24,6,46,22,25,31,41,5,33,40,37,42,1,89,14,26
uid453	82,94,44,9,0,34,8,11,7,88,27,17,80,10,32,81,29,3,28,4,16,30,12,87,24,6,86,20,46,22,2,25,41,31,5,33,40,37,42,1,18,85,14,26
uid179	82,59,76,11,88,27,13,72,81,79,49,16,12,68,24,6,66,22,33,56,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,77,52,0,83,17,15,51,32,29,28,30,87,20,65,46,25,39,40,71,89,61,38,45,53
uid360	94,0,9,8,7,27,13,15,80,10,36,32,81,29,91,28,3,4,30,84,92,24,6,90,22,25,31,5,33,37,1,89,14
uid395	0,9,44,8,7,27,17,32,29,28,3,4,30,24,6,20,46,43,2,25,31,41,5,39,33,40,37,42,1,18,26
uid313	7,4,5,17,6,1,9,8,3
uid520	24,27,40,29,42,41,30,38,25,31,26
uid361	9,8,7,88,27,80,10,32,29,4,28,3,30,87,24,6,86,46,41,25,31,5,33,40,42,1,38,85,14,26
uid478	44,9,8,7,27,13,93,10,32,29,28,3,4,30,24,6,46,41,25,31,5,33,40,37,42,1,38,45,14,26
uid248	94,44,9,8,7,88,27,10,32,29,4,28,3,30,84,87,24,6,86,22,41,25,31,5,33,40,42,1,85,14,26
uid8	82,104,76,11,88,27,13,72,81,79,68,24,6,66,106,97,33,56,85,26,54,99,103,102,80,86,78,43,2,31,50,105,60,14,73,67,44,34,9,69,58,75,62,36,4,3,107,63,41,5,57,37,42,1,70,77,52,0,98,83,15,51,32,29,28,101,30,87,100,65,46,25,39,40,71,61,38,45,53
uid114	44,0,9,11,7,27,15,80,10,36,32,81,29,91,28,3,4,16,30,84,92,24,6,46,90,2,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid116	35,44,0,9,8,11,7,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,30,84,92,24,6,46,90,2,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid377	81,13
uid427	94,44,9,0,8,11,7,88,27,13,17,10,32,29,28,3,4,16,30,12,87,24,6,86,46,22,2,25,41,31,5,39,33,40,42,1,38,85,14,26
uid35	0,9,8,7,88,27,15,80,10,36,81,32,29,91,3,4,28,16,30,12,84,87,92,24,6,86,85,90,22,25,31,41,5,39,33,40,37,42,1,89,38,45,14,26
uid109	82,59,76,11,88,27,13,72,81,79,49,16,12,68,24,6,22,33,56,47,85,26,80,91,84,86,78,43,2,31,50,60,14,73,94,44,9,34,8,69,7,55,58,75,10,93,36,3,4,92,108,90,41,5,57,37,42,1,18,70,35,77,52,0,17,15,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid112	82,104,59,76,11,88,27,13,72,81,79,49,16,12,68,24,6,66,106,22,97,33,56,85,26,54,99,103,102,80,91,84,86,78,43,2,31,50,105,60,14,73,67,34,9,44,8,69,7,55,58,75,10,93,36,3,4,92,108,107,90,41,5,57,37,42,1,18,70,35,77,52,0,98,17,15,32,29,28,101,30,87,100,20,65,46,25,39,40,71,89,61,38,45,53
uid565	82,84,24,33,40,86,81,42,1,29,25,38,3,41,31,13
uid190	5,35,24,27,6,36,40,29,42,1,9,41,3,25,31,26
uid298	9,8,7,27,10,93,36,81,32,29,4,3,30,92,24,46,25,31,41,33,40,37,42,1,26
uid392	4,33,27,6,29,8,38,3,25,31,30
uid567	44,0,9,88,27,13,80,26,81,29,28,87,24,86,46,41,25,31,33,40,42,89,38,45,85
uid87	44,0,9,8,11,7,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,30,84,92,24,6,46,90,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid101	82,59,11,88,21,27,13,72,81,49,16,12,68,24,6,22,33,56,85,26,54,80,91,84,86,43,2,31,50,60,14,73,67,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,52,0,17,15,32,29,28,30,87,20,65,46,25,39,40,71,89,61,38,45,53
uid181	44,0,9,8,11,7,27,15,80,10,93,36,32,81,29,91,28,3,4,30,84,92,24,6,46,90,2,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid27	82,59,77,52,44,0,9,67,8,34,76,11,69,7,54,55,58,75,27,13,60,17,72,80,10,62,51,81,32,29,93,79,49,53,4,28,3,64,30,68,24,108,6,48,65,78,46,14,43,22,41,25,31,50,63,5,39,33,57,40,37,42,1,71,56,61,70,38,45,47,26,73
uid244	44,83,27,32,29,3,4,28,30,24,6,46,41,25,31,5,33,40,37,42,1,26
uid59	24,27,36,32,37,29,44,38,28,45,25,31,26
uid463	7,4,92,17,6,1,9,8,3,13
uid84	82,35,94,44,0,9,47,8,11,7,88,27,13,17,15,80,10,93,36,32,81,29,49,91,28,3,4,16,30,12,87,92,24,6,48,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid394	94,0,9,8,11,7,27,13,15,80,10,93,81,29,4,3,28,30,84,92,24,6,22,25,31,5,33,37,1,89,38,14,26
uid20	94,0,9,44,47,8,11,7,21,54,55,58,27,13,17,80,10,36,81,32,29,49,53,4,3,28,16,12,30,24,6,48,20,65,46,43,2,22,25,31,41,50,5,39,33,57,40,37,42,1,56,18,61,38,45,14,26
uid125	44,0,9,8,11,7,27,17,15,80,10,36,32,81,29,91,28,3,4,16,30,84,92,24,6,46,90,2,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid349	82,83,88,27,13,36,81,29,28,30,87,24,86,25,41,31,33,40,37,42,1,38,85,26
uid480	9,8,7,27,17,32,29,4,3,30,24,6,22,25,31,41,5,33,40,37,42,1
uid234	35,0,9,44,8,7,21,27,17,80,10,36,32,81,29,91,4,3,28,16,12,30,84,24,6,20,46,90,25,31,41,5,39,33,40,37,42,1,18,89,38,45,14,26
uid271	0,83,27,36,29,28,3,24,6,41,25,31,33,40,37,42,38,45,26
uid129	82,59,76,11,88,27,13,72,81,49,16,12,68,24,6,66,22,33,56,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,67,44,9,34,8,69,7,55,58,75,10,93,36,62,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,77,52,0,83,17,15,51,32,29,28,30,87,20,65,46,25,39,40,71,89,61,38,45,53
uid300	9,8,7,13,10,32,29,3,28,4,30,87,24,6,86,25,41,31,5,33,40,42,1,38,85,14,26
uid94	94,0,9,44,8,11,7,88,27,13,17,15,80,10,93,36,81,32,29,91,28,3,4,16,30,12,87,92,24,6,86,85,20,46,2,22,90,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid133	82,35,94,44,0,9,34,8,11,7,88,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,87,92,24,6,86,85,20,46,43,90,2,41,25,31,5,39,33,40,37,96,42,1,18,89,38,45,14,26
uid474	77,76,34,8,11,69,7,75,27,17,72,80,36,32,29,79,4,28,3,30,24,6,48,78,46,22,2,25,31,41,5,39,33,40,37,71,1,42,70,38,45,47,26,73
uid504	82,0,9,8,7,88,27,13,17,10,93,26,81,29,32,4,3,28,16,12,30,87,24,6,86,22,2,25,41,31,5,39,33,40,42,1,14,85
uid445	9,8,7,13,10,32,29,4,28,3,30,84,87,24,6,86,46,25,41,31,33,40,37,42,1,38,85,14,26
uid240	94,44,9,0,8,7,88,27,10,32,29,4,3,28,16,12,87,24,6,86,46,22,25,41,31,5,33,40,37,42,1,85,14,26
uid363	44,0,9,88,27,13,80,10,36,32,81,29,91,28,30,87,24,86,85,90,41,25,31,33,40,37,42,89,38,45,26
uid12	82,59,76,11,88,27,13,72,81,79,49,68,24,6,66,22,33,56,47,85,26,54,80,84,86,78,43,2,31,50,60,14,73,67,34,9,44,69,55,58,75,93,62,36,4,3,108,63,41,5,57,37,42,1,70,35,77,52,0,83,15,32,29,28,30,87,48,65,46,25,39,40,71,61,38,45,53
uid202	35,24,27,36,29,25,31,26
uid264	44,88,27,13,81,26,29,32,28,30,87,84,24,86,46,25,41,31,33,40,37,42,38,85
uid325	94,44,0,9,8,7,88,27,17,10,32,29,3,4,28,16,12,30,87,24,48,6,86,20,2,22,25,41,31,5,39,33,40,37,42,1,18,85,14,26
uid486	59,77,52,67,9,44,34,8,76,11,69,7,54,55,58,75,27,13,72,80,10,62,36,32,29,79,49,53,4,28,3,30,68,24,108,6,48,65,66,46,78,43,22,25,31,50,63,41,5,39,33,57,40,37,42,1,71,56,61,70,38,60,47,26,73
uid92	44,0,9,8,11,7,88,27,15,80,10,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,46,90,2,22,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid434	94,0,9,44,8,7,27,13,15,80,10,93,81,32,29,91,4,3,28,30,84,92,24,6,46,90,22,2,25,31,41,5,33,40,37,42,1,89,38,14,26
uid39	35,94,44,0,9,34,8,11,7,88,21,27,13,17,15,80,10,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid123	82,35,94,44,0,9,8,11,7,88,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,2,90,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid14	82,104,76,88,27,13,72,81,79,49,68,24,6,66,106,22,97,33,56,47,85,26,54,99,103,102,80,84,86,78,43,31,50,105,60,73,67,44,34,9,69,55,58,75,62,36,3,4,108,107,63,41,5,57,37,42,1,70,77,52,0,98,83,32,29,28,101,30,87,48,100,65,46,25,39,40,71,61,38,53
uid311	5,4,92,90,15,80,10,6,81,0,9,1,8,89,91,3,14
uid167	24,27,36,32,37,29,40,42,41,30,38,28,45,25,31,26
uid551	0,9,47,8,7,21,27,17,80,10,36,32,29,4,3,28,16,30,24,6,48,20,46,2,25,31,5,39,33,37,1,18,45,14,26
uid295	59,52,0,44,67,34,8,11,69,7,54,55,58,75,27,60,17,72,51,62,32,29,53,28,3,4,30,68,24,108,6,48,65,66,46,43,22,41,25,31,50,63,5,39,33,57,40,37,42,1,71,56,61,70,38,45,47,26,73
uid320	44,9,8,7,88,27,13,10,32,29,4,28,3,30,87,24,6,86,46,2,25,41,31,5,33,40,42,1,38,85,14,26
uid229	82,0,9,8,7,21,27,13,17,10,93,36,81,32,29,4,3,28,16,12,24,6,20,22,25,31,5,39,37,1,18,14,26
uid356	94,44,9,0,8,7,27,13,15,80,10,93,36,81,29,91,4,3,92,24,6,46,90,22,25,31,41,5,33,40,37,42,1,89,14,26
uid533	44,0,8,88,7,27,13,10,81,4,3,12,87,24,6,86,2,25,41,31,5,33,40,42,1,85,14,26
uid196	82,59,94,52,44,0,9,47,8,11,7,88,21,54,58,27,60,17,15,80,10,93,36,32,81,29,51,62,49,91,53,28,3,4,16,30,12,84,87,92,24,68,6,48,86,85,20,65,66,46,43,90,2,22,41,25,31,50,63,5,39,33,57,40,37,42,1,56,18,89,61,38,45,14,26
uid140	82,59,76,11,88,21,27,13,72,81,79,49,16,12,68,24,6,66,22,33,56,47,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,67,44,9,34,8,69,7,55,58,75,10,62,36,93,3,4,64,92,108,90,41,63,5,57,37,42,1,18,70,77,52,0,83,17,15,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid436	11,21,27,32,29,28,3,30,84,24,6,46,2,41,25,31,5,33,40,37,42,1,26
uid44	82,94,44,0,9,34,8,11,7,21,88,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,20,46,90,2,22,41,25,31,5,39,33,40,37,109,42,1,18,89,38,85,14,26
uid187	35,94,44,0,9,34,8,11,7,88,27,13,17,15,80,10,36,32,81,29,49,91,28,3,4,16,30,12,84,87,92,24,6,48,86,85,20,46,43,2,90,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid252	94,0,9,8,11,7,88,27,17,10,26,32,29,4,3,28,16,12,30,87,24,6,86,20,2,22,41,31,25,5,39,33,40,37,42,1,18,14,85
uid157	35,44,0,9,8,7,88,21,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,87,92,24,6,86,85,46,90,41,25,31,5,33,40,37,42,1,18,89,38,45,14,26
uid278	87,24,33,27,40,86,26,42,81,41,88,25,31,85,13
uid36	82,76,11,88,27,72,81,79,16,12,68,24,6,66,22,33,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,67,44,9,34,8,69,7,58,75,10,62,36,3,4,92,90,41,63,5,57,37,42,1,18,70,35,77,52,0,17,15,51,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid24	35,0,9,44,8,11,7,88,27,13,17,15,80,10,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid180	82,94,44,0,9,8,11,7,21,88,27,13,17,15,80,10,93,36,32,81,29,49,91,28,3,4,16,30,12,84,87,92,24,6,48,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid339	87,24,33,27,40,86,26,42,44,25,88,41,31,85
uid130	59,76,11,88,27,13,72,81,79,49,16,12,68,24,6,66,22,33,56,47,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,67,44,9,34,8,69,7,55,58,75,10,62,36,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,77,52,0,17,15,51,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid86	59,76,11,88,21,27,13,72,81,79,49,16,12,68,24,6,66,22,33,56,47,85,26,54,80,91,84,86,78,43,2,31,50,60,14,73,94,44,9,34,8,69,7,55,58,75,10,62,36,3,4,92,108,90,41,63,5,57,37,42,1,18,70,35,77,52,0,17,15,32,29,28,30,87,48,20,65,46,25,39,40,71,89,61,38,45,53
uid370	24,80,40,29,44,42,0,9,46,89,25,28,45,41,26
uid553	24,27,40,29,42,41,30,38,25,31,26
uid569	87,24,33,27,40,86,81,42,25,88,85,41,31,26,13
uid251	94,0,9,8,7,88,27,17,10,32,81,29,4,3,28,16,12,30,87,24,6,86,46,22,41,25,31,5,33,40,37,42,1,85,14,26
uid457	44,9,0,8,11,7,88,21,27,13,17,15,80,10,29,4,28,3,16,12,30,87,92,24,6,86,22,2,41,25,31,5,33,40,42,1,18,85,14,26
uid452	94,44,9,0,34,8,11,7,88,27,17,15,10,32,29,4,28,3,16,30,12,87,24,6,86,20,46,2,22,25,41,31,5,39,33,40,37,109,42,1,18,38,85,14,26
uid166	82,35,94,44,0,9,34,8,11,7,21,88,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,12,84,87,92,24,6,86,85,20,46,43,90,2,22,41,25,31,5,39,33,40,37,42,1,18,89,38,45,14,26
uid30	82,104,59,76,11,88,27,13,72,81,79,49,68,24,6,66,106,22,97,33,56,26,85,54,99,103,102,80,84,86,78,43,31,50,105,60,14,73,34,44,9,69,58,75,62,36,3,4,107,63,41,5,57,37,42,1,70,77,52,0,98,83,15,51,32,29,28,101,30,87,48,100,65,46,25,39,40,71,61,38,45,53
uid148	82,35,94,44,0,9,8,11,7,27,13,17,15,80,10,93,36,32,81,29,91,28,3,4,16,30,92,24,6,2,22,90,41,25,31,5,33,40,37,42,1,89,38,45,14,26
uid6	82,94,0,9,44,8,11,7,88,27,17,15,80,10,81,32,29,91,4,3,28,16,30,12,87,92,24,6,86,22,90,2,25,31,41,5,33,40,37,42,1,89,38,85,14,26
uid188	44,0,9,11,7,27,15,80,10,36,32,81,29,91,28,3,4,16,30,84,92,24,6,2,41,25,31,5,33,40,37,42,1,89,38,14,26
